SAO_number  RA2000  Dec2000  Mag  Type1  Type2  Arcsec
257003  13.05140  -71.4769  6.00  B  3  388089.48
100374  13.01934  +17.1232  6.00  G  5  565911.05
028572  12.93820  +54.0995  6.00  A  2  448795.07
045562  15.47901  +47.2017  6.00  A  0  412624.00
044383  12.91578  +47.1961  6.00  M  B  472693.40
223753  12.91624  -44.1523  6.00  G  0  483058.28
157584  12.90512  -11.6482  6.00  A  0  583854.73
252047  12.83664  -60.4006  6.00  A  2  427767.96
257303  15.65527  -77.9182  6.00  K  2  348929.76
100260  12.78713  +11.9585  6.00  A  3  587721.62
029583  15.58782  +53.9211  6.00  K  0  397237.87
203797  12.77947  -33.3158  6.00  K  0  521700.82
183631  15.62455  -26.2799  6.00  B  9  437364.79
063177  12.74989  +39.2782  6.00  F  8  501819.37
206827  15.64502  -39.1289  6.00  A  3  419937.65
252002  12.71392  -63.0597  6.00  B  1  419165.36
257310  15.69860  -76.0811  6.00  A  0  352204.39
157451  12.69694  -19.7584  6.00  F  2  567878.26
029597  15.62554  +54.5085  6.00  K  0  395141.33
157448  12.68789  -13.0149  6.00  F  5  588409.56
064833  15.65612  +36.6361  6.00  B  8  423073.29
203666  12.65093  -30.4220  6.00  K  0  533492.68
101678  15.68312  +16.0241  6.00  G  5  443602.00
119508  12.63959  +1.85459  6.00  M  0  612830.09
256954  12.53610  -73.0010  6.00  K  0  384574.32
255455  23.30558  -67.4706  6.00  K  0  244303.81
243001  15.81398  -52.4376  6.00  K  0  393400.17
138798  12.46438  -4.61547  6.00  F  2  617943.57
243022  15.83525  -53.2099  6.00  B  8  391519.76
226254  15.83266  -48.9126  6.00  A  2  398464.80
028375  12.41755  +56.7776  6.00  M  0  442795.19
157272  12.41995  -11.6108  6.00  A  0  600522.29
044155  12.39643  +42.5426  6.00  F  0  493641.04
082271  12.36969  +24.7739  6.00  A  0  556745.48
239880  12.36597  -56.3743  6.00  M  0  444422.64
028327  12.29150  +53.1916  6.00  K  2  456062.74
157184  12.28425  -16.6931  6.00  A  2  586027.29
253349  15.92569  -60.1770  6.00  A  3  377609.48
183907  15.90831  -27.3385  6.00  B  5  423171.28
253353  15.93504  -60.4821  6.00  A  2  376879.44
180602  12.24987  -20.8443  6.00  G  5  571810.29
207152  15.95590  -36.1850  6.00  +  +  411499.32
007500  12.08759  +76.9052  6.00  K  0  371126.98
251723  12.08253  -60.9692  6.00  M  0  428484.55
062784  11.98825  +33.1679  6.00  K  0  528596.01
251640  11.91669  -63.2783  6.00  A  2  420171.14
202883  11.86158  -30.8340  6.00  G  0  536768.27
099812  11.82084  +16.2429  6.00  A  2  588752.38
207297  16.07687  -37.8635  6.00  F  0  404602.39
239284  11.67852  -53.9682  6.00  M  0  453182.89
028081  11.63134  +50.6171  6.00  K  0  464988.98
099673  11.57849  +16.7970  6.00  B  3  583503.95
121392  16.15315  +6.37901  6.00  G  5  423062.08
156750  11.55408  -16.2802  6.00  G  0  584760.10
243448  16.22130  -53.6718  6.00  M  0  379534.12
243449  16.22296  -55.5403  6.00  F  0  376938.13
084240  16.19380  +23.4944  6.00  M  B  412873.24
045957  16.19651  +42.3748  6.00  K  5  394675.97
099629  11.49494  +15.4130  6.00  K  0  586318.38
156685  11.45267  -12.3569  6.00  F  8  594718.30
202430  11.42588  -37.7478  6.00  M  0  509131.87
099598  11.41637  +11.4300  6.00  K  0  596296.29
052914  23.33129  +42.0784  6.00  K  2  154941.97
239017  11.38554  -56.7791  6.00  A  0  441854.71
015486  11.38081  +64.3301  6.00  A  0  415112.96
008462  16.24258  +73.3940  6.00  A  0  350244.27
118778  11.31528  +1.65045  6.00  K  0  610555.10
232268  1.033849  -57.0024  6.00  K  0  210047.95
138106  11.28281  -7.13513  6.00  F  0  601611.90
036833  1.000995  +44.7136  6.00  B  9  167962.58
043675  11.27825  +49.4769  6.00  K  0  466767.68
238877  11.22524  -59.6199  6.00  B  3  430899.84
226696  16.37469  -43.9124  6.00  G  5  386278.86
043627  11.16076  +43.2077  6.00  M  0  487242.46
062427  11.15527  +36.3098  6.00  M  B  510596.98
256775  10.95437  -75.0999  6.00  K  2  375599.84
118576  10.93377  +6.18530  6.00  M  B  586371.47
118574  10.92847  +0.73694  6.00  F  2  590077.38
251173  10.90828  -61.8268  6.00  K  5  420967.56
179278  10.86035  -21.2505  6.00  N  *  550719.69
243874  16.49586  -57.7557  6.00  K  0  366524.46
137815  10.82870  -9.85299  6.00  K  0  575759.82
256742  10.65463  -74.4938  6.00  K  5  376317.97
084423  16.52035  +22.1954  6.00  K  5  397700.40
222129  10.54263  -44.6182  6.00  K  0  472848.60
178938  10.53013  -28.2376  6.00  F  8  521074.41
015200  10.50731  +64.2578  6.00  A  3  409237.59
046184  16.60316  +46.6137  6.00  G  5  375192.33
011502  0.975293  +66.3520  6.00  B  9  241786.97
141284  16.63372  -6.53780  6.00  A  0  397275.15
222081  10.46729  -49.4055  6.00  K  2  456476.74
253649  16.68981  -68.2965  6.00  B  5  349720.21
102314  16.68096  +12.3946  6.00  A  2  393502.23
129032  0.928443  -7.34739  6.00  K  2  56563.31
244106  16.74431  -53.1529  6.00  K  0  364186.87
184602  16.75001  -28.5098  6.00  A  2  383063.27
121834  16.75829  +1.02032  6.00  B  9  391043.49
121859  16.78601  +2.06459  6.00  A  2  389509.99
008612  16.71832  +77.5147  6.00  F  2  338696.66
081264  10.27838  +25.3713  6.00  K  0  519913.48
221877  10.22948  -40.3453  6.00  K  0  478722.79
102410  16.82629  +13.2614  6.00  A  0  385637.37
237807  10.22445  -51.7560  6.00  A  2  444944.93
237640  10.04996  -60.1785  6.00  A  5  416572.74
244245  16.90019  -57.9097  6.00  K  5  355237.93
227383  16.90322  -41.8503  6.00  B  0  367840.86
007009  9.972999  +72.8798  6.00  K  0  376949.42
227425  16.91627  -41.1514  6.00  O  E  367807.24
027438  9.953771  +57.4182  6.00  G  5  423306.22
237464  9.897277  -51.1474  6.00  B  3  440352.05
253756  16.99277  -69.2686  6.00  A  0  343058.78
221538  9.844994  -46.9345  6.00  K  0  450866.96
208293  17.01026  -35.9347  6.00  K  0  367105.77
137183  9.853899  -4.24336  6.00  A  2  531215.19
200777  9.824465  -37.1868  6.00  K  0  475694.99
081035  9.830585  +21.1799  6.00  F  0  510548.49
250696  9.785211  -65.0721  6.00  F  0  398323.84
084776  17.03857  +25.5059  6.00  K  0  370766.19
208355  17.06410  -38.1526  6.00  F  0  363587.93
065766  17.06481  +34.7909  6.00  A  3  365333.66
117898  9.769459  +6.70831  6.00  M  0  525430.23
160299  17.12941  -16.0929  6.00  M  5  369139.47
141528  17.13716  -1.07937  6.00  A  0  370587.35
061648  9.711882  +35.0933  6.00  F  2  477044.99
227699  17.19410  -48.8745  6.00  M  0  352500.12
208539  17.21621  -32.4389  6.00  B  3  359643.66
244539  17.23709  -56.8880  6.00  K  5  346401.76
046561  17.19458  +49.7460  6.00  A  2  351983.87
200462  9.525799  -35.7144  6.00  K  0  469264.37
200459  9.525611  -31.8714  6.00  F  0  477448.64
122224  17.27065  +2.18602  6.00  A  0  363358.35
061529  9.512008  +33.6555  6.00  K  0  473219.09
122226  17.27541  +1.21052  6.00  B  8  363115.35
244613  17.32012  -59.6946  6.00  K  2  342453.17
250590  9.479735  -62.2728  6.00  K  0  401645.23
177521  9.486840  -20.7485  6.00  K  5  495812.79
136899  9.490124  -2.20535  6.00  A  3  512269.06
004229  0.802532  +72.6742  6.00  K  0  263043.16
065930  17.30643  +38.8119  6.00  K  0  353119.12
177461  9.445771  -28.7878  6.00  B  8  480402.63
160462  17.33142  -17.7565  6.00  A  0  358364.77
250575  9.424207  -61.9509  6.00  A  2  401579.64
221109  9.373334  -46.0479  6.00  G  5  440761.20
027219  9.362028  +56.6990  6.00  M  B  414137.64
256600  9.290986  -74.7342  6.00  A  0  365491.48
208747  17.38197  -37.2206  6.00  K  0  350535.73
253908  17.40524  -60.6734  6.00  B  8  339683.03
030354  17.36264  +53.4207  6.00  K  5  344450.23
185367  17.41160  -21.4418  6.00  K  0  353555.33
155060  9.285400  -14.5735  6.00  K  0  493860.23
221010  9.267825  -44.8985  6.00  B  5  440376.09
200152  9.249215  -37.6027  6.00  G  0  455586.17
122381  17.43861  +7.59567  6.00  +  +  354046.64
061361  9.253977  +34.6337  6.00  G  0  461722.95
244770  17.47746  -55.1694  6.00  K  0  340083.63
208860  17.48229  -36.7788  6.00  K  0  346369.26
136662  9.207237  -7.10989  6.00  A  2  495430.73
185474  17.52895  -26.2699  6.00  B  9  346796.28
080659  9.146498  +26.6299  6.00  G  5  471549.46
061288  9.147529  +33.8824  6.00  F  8  459129.60
080585  9.030246  +27.9029  6.00  A  5  464535.17
228220  17.63571  -42.8801  6.00  B  9  338405.13
250369  8.896874  -60.3544  6.00  B  3  395598.90
008862  17.61913  +72.4556  6.00  K  0  330190.64
136389  8.904970  -5.43440  6.00  G  0  479988.32
236368  8.884405  -56.6494  6.00  B  9  403687.58
122646  17.69238  +6.31284  6.00  K  0  340514.71
061117  8.898808  +35.5382  6.00  A  2  446588.17
176554  8.839333  -28.6189  6.00  B  9  455207.19
176546  8.833948  -29.4621  6.00  G  5  453736.93
250317  8.741670  -65.8250  6.00  A  2  380250.17
103131  17.81337  +19.2557  6.00  A  0  333517.16
176439  8.763695  -25.3878  6.00  A  0  456243.02
228489  17.85902  -40.7726  6.00  M  0  329761.60
117088  8.750350  +5.68053  6.00  A  2  471632.40
036640  0.769687  +44.8619  6.00  B  8  165653.07
209383  17.87042  -34.7992  6.00  B  8  329743.95
209404  17.88275  -35.6245  6.00  F  2  329146.39
209446  17.90756  -34.4660  6.00  A  0  328115.98
026946  8.654895  +52.7117  6.00  K  0  406185.12
036037  0.076863  +42.0920  6.00  A  2  151578.42
116953  8.618261  +9.65545  6.00  A  0  463008.08
186025  17.97753  -28.7599  6.00  B  5  325064.30
236110  8.597807  -50.9695  6.00  B  9  407986.40
116929  8.597494  +6.61990  6.00  F  5  463155.03
256524  8.545099  -73.3565  6.00  K  0  360708.23
199370  8.560625  -38.8481  6.00  B  8  428174.43
142012  17.99358  -4.82133  6.00  K  0  324348.59
066531  17.97843  +36.2877  6.00  K  0  324939.54
116894  8.570364  +8.45202  6.00  F  0  461020.50
060890  8.548600  +38.0168  6.00  K  0  429039.12
135965  8.480818  -9.74840  6.00  F  2  455711.55
250226  8.431032  -64.6005  6.00  G  5  377168.82
014568  8.496199  +67.2978  6.00  G  5  372854.37
175792  8.421975  -21.0459  6.00  F  2  444841.03
010937  0.043361  +66.0986  6.00  G  0  237962.26
135882  8.410110  -4.71690  6.00  F  2  453636.22
085752  18.13040  +26.0978  6.00  A  3  317675.20
250202  8.352158  -64.1061  6.00  G  5  376597.13
215221  0.749180  -42.6760  6.00  A  5  157878.47
154093  8.306628  -12.6311  6.00  G  5  445132.92
097694  8.276098  +11.7261  6.00  M  7  444003.59
186544  18.25354  -20.3874  6.00  B  1  311164.86
219657  8.239960  -45.8344  6.00  B  3  405642.80
198970  8.232997  -36.3412  6.00  B  8  419015.27
186594  18.29008  -28.6524  6.00  A  3  310260.45
161260  18.28651  -17.3745  6.00  K  5  309232.79
103581  18.30211  +18.1311  6.00  A  0  308496.35
192703  0.736684  -38.4210  6.00  K  0  143070.68
097646  8.203680  +17.6474  6.00  G  0  436742.67
026701  8.167704  +58.2489  6.00  K  0  383153.61
198791  8.095796  -33.5693  6.00  G  5  416729.19
235730  8.078467  -50.5905  6.00  K  0  393073.50
123385  18.35796  +5.43597  6.00  B  5  304759.58
235686  8.023019  -54.5144  6.00  B  5  385393.68
014407  8.041889  +63.0905  6.00  F  8  371991.98
014402  8.028429  +60.3249  6.00  A  2  376274.23
219240  7.983812  -45.2161  6.00  B  5  397672.85
235638  7.947421  -59.1261  6.00  K  5  376210.98
219186  7.949410  -42.4060  6.00  K  2  400113.28
097399  7.949841  +15.7908  6.00  K  0  424958.35
219157  7.929582  -43.8448  6.00  B  5  397541.42
161493  18.46565  -17.8003  6.00  B  8  300062.27
161528  18.49637  -14.5810  6.00  A  0  298066.58
060379  7.850658  +33.2337  6.00  A  0  406543.62
219034  7.820233  -46.8576  6.00  B  2  389809.68
210294  18.55638  -38.7265  6.00  B  8  300593.13
210295  18.55649  -38.7266  6.00  B  8  300592.01
026535  7.851589  +54.1295  6.00  F  5  381044.22
086175  18.54617  +23.6161  6.00  K  5  296992.94
219006  7.802361  -40.6527  6.00  M  0  396621.54
014321  7.777825  +65.4559  6.00  K  0  362680.98
060291  7.712097  +34.0006  6.00  F  0  399800.85
229165  18.65398  -47.9090  6.00  A  5  300392.53
017947  18.60366  +65.4881  6.00  A  3  310522.44
074200  0.693330  +24.6281  6.00  A  5  95788.61
198273  7.666105  -37.5794  6.00  B  3  394422.11
134969  7.676521  -8.18587  6.00  A  2  413547.04
017975  18.68238  +62.7494  6.00  K  0  307200.72
079580  7.653316  +24.2225  6.00  A  0  404963.47
067309  18.73890  +39.6707  6.00  A  3  293363.30
026423  7.613047  +55.7553  6.00  K  0  372004.71
174020  7.571968  -23.4748  6.00  F  2  401491.49
146780  23.56914  -1.24753  6.00  A  2  23692.50
086451  18.80453  +23.5145  6.00  F  5  284209.34
047823  18.80445  +48.7676  6.00  A  3  295487.43
134806  7.534932  -8.88094  6.00  F  5  405836.66
134742  7.490457  -7.55111  6.00  F  8  403749.55
142706  18.85613  -3.31790  6.00  A  3  277846.68
067485  18.86015  +36.5383  6.00  B  5  286794.90
152941  7.489466  -10.3276  6.00  K  2  403059.35
198000  7.445084  -34.1402  6.00  B  3  388082.16
215185  0.664438  -44.7964  6.00  K  0  164379.29
079354  7.391168  +22.9455  6.00  A  0  392935.79
115335  7.367628  +0.17723  6.00  B  8  397851.64
115269  7.329933  +7.14318  6.00  F  8  395235.97
218618  7.301154  -43.9868  6.00  B  9  374072.36
059964  7.301090  +30.9566  6.00  B  9  383932.76
235040  7.255848  -52.4997  6.00  G  5  364809.68
026260  7.292702  +52.1304  6.00  K  0  366334.28
187519  18.97358  -22.5298  6.00  A  2  275521.27
115159  7.260957  +7.97786  6.00  M  B  391408.06
152598  7.241170  -10.3169  6.00  B  1  389901.09
079199  7.244982  +24.8849  6.00  K  0  384789.44
152570  7.218642  -11.2514  6.00  K  0  388498.55
197694  7.207131  -36.5449  6.00  B  5  376052.85
245899  19.06594  -51.0180  6.00  K  5  288076.44
162130  19.05107  -19.2459  6.00  G  5  270489.87
115062  7.197596  +5.65465  6.00  A  0  388344.84
152477  7.159222  -16.2345  6.00  B  3  384027.27
234940  7.120364  -51.9677  6.00  G  5  360939.03
114935  7.118435  +4.91011  6.00  B  8  384167.17
114899  7.094188  +9.18574  6.00  K  0  382307.31
079009  7.058455  +29.3379  6.00  F  8  373669.63
234863  7.018081  -58.9400  6.00  A  5  352116.63
096409  7.042633  +16.6742  6.00  K  5  377878.15
104511  19.13257  +16.8539  6.00  G  5  265541.79
114722  6.982496  +3.60225  6.00  K  0  376947.30
229573  19.24436  -45.1937  6.00  K  0  277076.27
059631  6.950141  +33.6806  6.00  G  0  366557.69
041450  6.948884  +46.7055  6.00  K  0  358944.44
218296  6.907422  -42.3653  6.00  N  0  360048.51
133890  6.916348  -2.80345  6.00  K  0  373422.03
041429  6.920756  +43.9102  6.00  F  0  359651.78
172524  6.892742  -28.5394  6.00  G  0  366260.65
048278  19.28096  +46.9990  6.00  F  5  277306.76
197291  6.861752  -36.2309  6.00  A  2  361424.58
258166  23.64001  -76.8693  6.00  K  0  276945.16
104728  19.33141  +11.5353  6.00  A  2  253616.31
172318  6.783746  -21.0157  6.00  B  8  363471.00
162521  19.36410  -18.3086  6.00  K  0  254219.47
197177  6.758698  -30.9489  6.00  B  3  359074.55
143324  19.37263  -0.25240  6.00  K  0  249878.36
104797  19.40615  +16.9377  6.00  A  0  251508.78
048401  19.39900  +43.3881  6.00  G  5  269692.30
197011  6.617206  -38.1465  6.00  G  5  350167.14
010814  23.65298  +75.2925  6.00  A  2  271277.59
104839  19.44125  +19.8919  6.00  K  5  251024.82
009414  19.36112  +79.6021  6.00  A  2  311005.22
254590  19.51970  -68.4333  6.00  K  5  294524.33
013897  6.628169  +61.4812  6.00  G  0  340138.97
087267  19.48256  +24.7680  6.00  K  0  251645.76
188219  19.51508  -21.3126  6.00  A  2  248063.11
068417  19.51307  +36.2287  6.00  A  0  258718.40
087314  19.52279  +26.6178  6.00  K  0  250898.70
114023  6.538664  +4.85573  6.00  K  0  352982.96
025771  6.513092  +58.1628  6.00  G  5  338584.06
041130  6.500833  +46.6855  6.00  K  0  342524.72
171774  6.453129  -25.8567  6.00  F  8  346009.25
249535  6.403829  -60.2815  6.00  A  0  334795.27
254627  19.69370  -65.8548  6.00  K  2  287611.75
005861  6.470702  +70.5355  6.00  A  2  332450.79
078349  6.425819  +23.3267  6.00  A  0  345107.53
151461  6.405704  -12.9620  6.00  B  8  345347.56
133182  6.378819  -2.19645  6.00  M  6  344440.86
068764  19.73096  +34.1620  6.00  A  0  247538.86
048771  19.72912  +41.7733  6.00  K  5  255461.39
095599  6.376818  +12.5707  6.00  F  0  343858.95
025678  6.367679  +59.3720  6.00  A  2  334103.51
095543  6.334517  +14.6519  6.00  K  5  341474.91
196659  6.285970  -37.2528  6.00  A  2  336287.68
095502  6.301537  +14.3829  6.00  A  0  339771.41
087729  19.79689  +25.3836  6.00  K  0  236976.94
171502  6.284317  -22.7155  6.00  G  0  338160.26
229887  19.83718  -47.5575  6.00  M  0  258506.64
133029  6.257223  -9.03532  6.00  B  9  337717.28
133027  6.258248  -4.91512  6.00  A  2  337893.67
113650  6.261147  +6.06595  6.00  B  5  338022.68
128791  0.500657  -3.95730  6.00  K  5  30540.19
163060  19.87003  -19.0443  6.00  G  5  228990.32
132941  6.195462  -4.66568  6.00  B  9  334520.08
010954  0.070453  +62.2871  6.00  A  0  224254.84
171356  6.187099  -26.4823  6.00  A  0  333042.14
143894  19.90225  -8.57429  6.00  K  5  222527.90
058852  6.205625  +32.6938  6.00  K  2  333343.10
109224  0.472225  +10.1896  6.00  F  2  44598.72
125221  19.91111  +7.14025  6.00  A  0  221669.81
132924  6.183683  -6.75408  6.00  A  0  333850.05
032093  19.89313  +59.7083  6.00  A  0  274033.00
078045  6.158996  +22.1909  6.00  K  2  331949.43
171222  6.096010  -24.1955  6.00  M  C  328729.46
069129  19.94557  +36.2504  6.00  B  3  240639.46
095170  6.056873  +11.6807  6.00  A  0  327007.39
211719  20.00443  -37.7024  6.00  K  0  239929.55
040801  6.046867  +49.9053  6.00  A  0  325629.71
229981  20.01343  -45.1134  6.00  A  5  249143.85
058657  6.019493  +31.0345  6.00  A  0  324902.04
018627  19.97463  +63.5349  6.00  A  0  278191.37
032170  19.98762  +52.0559  6.00  B  5  259914.97
171034  5.937295  -22.8404  6.00  K  0  320879.49
077750  5.948921  +24.2493  6.00  B  3  321485.34
113284  5.941114  +9.50965  6.00  B  9  320864.07
254721  20.09244  -67.3208  6.00  G  5  282296.11
132652  5.925077  -4.61646  6.00  K  0  319966.98
166282  0.454078  -25.5472  6.00  G  5  94969.85
234181  5.872304  -57.1569  6.00  F  5  320260.74
049152  20.07460  +48.2296  6.00  A  0  251502.51
132603  5.868762  -9.04145  6.00  A  0  317001.22
094942  5.873171  +19.8679  6.00  B  9  317559.38
109192  0.423395  +1.93962  6.00  G  5  23901.56
144095  20.13389  -0.67824  6.00  G  5  208781.89
234137  5.786951  -54.3602  6.00  K  5  317299.04
132554  5.809693  -4.09432  6.00  G  5  313749.94
170836  5.784632  -28.6394  6.00  B  8  313794.18
150814  5.790750  -10.5331  6.00  A  3  312891.54
132477  5.714951  -6.79603  6.00  F  5  308715.81
113033  5.684881  +0.33770  6.00  A  5  306984.01
058319  5.676675  +31.3584  6.00  B  8  309095.79
132424  5.658650  -3.56484  6.00  A  5  305603.17
189114  20.30034  -21.8109  6.00  K  0  209766.24
077354  5.655118  +29.2154  6.00  B  5  307750.63
170601  5.621259  -27.8713  6.00  A  5  305926.88
150617  5.619098  -11.7758  6.00  A  0  303865.51
217422  5.600761  -47.3136  6.00  K  0  309397.89
032455  20.30686  +55.3973  6.00  A  0  256269.88
105974  20.33330  +13.5488  6.00  A  5  201988.68
105991  20.33927  +17.7922  6.00  K  5  204531.15
018817  20.33501  +68.8803  6.00  M  B  281035.12
040466  5.604419  +47.7158  6.00  F  0  309641.89
025276  5.609784  +54.4296  6.00  K  5  311756.71
013550  5.620861  +64.1543  6.00  B  9  315086.72
058182  5.560565  +34.7256  6.00  A  2  304511.15
189264  20.42419  -28.6639  6.00  K  0  211148.88
094630  5.537273  +17.0587  6.00  B  9  300116.91
